dispatch_id,module_name,vmfb_path,mlir_path,mean_time,mean_unit,mean_time_ns,returncode,log_path,source,op,shape,cycles
129,yolov8_nano$dispatch_129_V256D128_rvv_curated_conv2d_s8,,,24.208887,ms,24208887.000000,0,,firesim,conv2d_s8,N=1;IC=80;IH=20;IW=20;OC=80;OH=20;OW=20;KH=3;KW=3;SH=1;SW=1;PH=1;PW=1,24208887
130,yolov8_nano$dispatch_130_V256D128_rvv_curated_batchnorm2d_silu_s8,,,11.588302,ms,11588302.000000,0,,firesim,batchnorm2d_silu_s8,N=1;C=80;H=20;W=20,11588302
131,yolov8_nano$dispatch_131_V256D128_rvv_curated_conv2d_s8,,,5.573288,ms,5573288.000000,0,,firesim,conv2d_s8,N=1;IC=80;IH=20;IW=20;OC=80;OH=20;OW=20;KH=1;KW=1;SH=1;SW=1;PH=0;PW=0,5573288
132,yolov8_nano$dispatch_132_V256D128_rvv_curated_cat2_c1_s8,,,4.218651,ms,4218651.000000,0,,firesim,cat2_c1_s8,N=1;H=20;W=20;C_inputs=64|80;C_total=144,4218651
133,yolov8_nano$dispatch_133_V256D128_rvv_curated_conv2d_s8,,,6.277041,ms,6277041.000000,0,,firesim,conv2d_s8,N=1;IC=128;IH=10;IW=10;OC=64;OH=10;OW=10;KH=3;KW=3;SH=1;SW=1;PH=1;PW=1,6277041
134,yolov8_nano$dispatch_134_V256D128_rvv_curated_batchnorm2d_silu_s8,,,2.286792,ms,2286792.000000,0,,firesim,batchnorm2d_silu_s8,N=1;C=64;H=10;W=10,2286792
135,yolov8_nano$dispatch_135_V256D128_rvv_curated_conv2d_s8,,,3.243420,ms,3243420.000000,0,,firesim,conv2d_s8,N=1;IC=64;IH=10;IW=10;OC=64;OH=10;OW=10;KH=3;KW=3;SH=1;SW=1;PH=1;PW=1,3243420
136,yolov8_nano$dispatch_136_V256D128_rvv_curated_batchnorm2d_silu_s8,,,2.344573,ms,2344573.000000,0,,firesim,batchnorm2d_silu_s8,N=1;C=64;H=10;W=10,2344573
137,yolov8_nano$dispatch_137_V256D128_rvv_curated_conv2d_s8,,,13.129830,ms,13129830.000000,0,,firesim,conv2d_s8,N=1;IC=64;IH=10;IW=10;OC=64;OH=10;OW=10;KH=1;KW=1;SH=1;SW=1;PH=0;PW=0,13129830
138,yolov8_nano$dispatch_138_V256D128_rvv_curated_conv2d_s8,,,9.354232,ms,9354232.000000,0,,firesim,conv2d_s8,N=1;IC=128;IH=10;IW=10;OC=80;OH=10;OW=10;KH=3;KW=3;SH=1;SW=1;PH=1;PW=1,9354232
139,yolov8_nano$dispatch_139_V256D128_rvv_curated_batchnorm2d_silu_s8,,,2.760737,ms,2760737.000000,0,,firesim,batchnorm2d_silu_s8,N=1;C=80;H=10;W=10,2760737
140,yolov8_nano$dispatch_140_V256D128_rvv_curated_conv2d_s8,,,5.953658,ms,5953658.000000,0,,firesim,conv2d_s8,N=1;IC=80;IH=10;IW=10;OC=80;OH=10;OW=10;KH=3;KW=3;SH=1;SW=1;PH=1;PW=1,5953658
